"PlotID","Long_Dec","Lat_Dec","HFP","HII","SubstrateAge_range","SubstrateAge_code","MAT","MAP","PET","AridInd","Elev_m"
1,-157.880206,21.406344,59,38,2400000,3e+06,19.9086894989014,2973.03491210938,2961.36303710938,1.00394138606234,395.179779052734
2,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
3,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
4,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
5,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
6,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
7,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
8,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
9,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
10,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
11,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
12,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
13,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
14,-154.910211,19.443586,34,22,575,475,22.2522296905518,2904.5458984375,2672.541015625,1.08681059765073,129.657791137695
15,-156.228992,20.779832,18.8718223571777,12.5812149047852,545000,460000,11.1943397521973,2360.45703125,2529.6669921875,0.933109788181575,1844.94592285156
16,-155.184747,19.327124,26.8870391845703,17.4435195922852,1033.5,475,18.605489730835,2226.8330078125,1835.93798828125,1.2129129752891,735.716552734375
17,-155.183294,19.326618,26.8870391845703,17.4435195922852,1033.5,475,18.605489730835,2226.8330078125,1835.93798828125,1.2129129752891,735.716552734375
18,-155.252263,19.403232,23.7509155273438,15.5006103515625,1033.5,475,16.0411701202393,2239.17895507812,2321.10302734375,0.964704680791624,1132.173828125
19,-156.135134499624,20.7075815949577,26,17,545000,460000,8.40895843505859,3555.52294921875,2630.05004882812,1.35188414030485,2212.2275390625
20,-156.088305797246,20.6904834609909,21.90207862854,14.2297592163086,21500,20000,16.4626998901367,6459.634765625,1780.20202636719,3.6285964570027,916.953063964844
21,-156.113628210961,20.7316590594055,18,12,545000,460000,9.64682960510254,6969.0068359375,2129.84692382812,3.27206934825701,1966.75183105469
22,-156.11424837775,20.7065374748014,18,12,21500,20000,12.4326400756836,5556.26123046875,1879.13403320312,2.95682007365791,1523.04760742188
23,-156.112575583867,20.7062115118964,18,12,21500,20000,12.4326400756836,5556.26123046875,1879.13403320312,2.95682007365791,1523.04760742188
24,-156.095650890638,20.6961863305729,18,12,21500,20000,15.3842897415161,6673.84423828125,1690.54895019531,3.94773794483159,1099.16589355469
25,-156.090412820619,20.6921710531845,21.90207862854,14.2297592163086,21500,20000,15.8463201522827,6678.72998046875,1687.03503417969,3.95885671912928,975.877807617188
26,-156.104872469679,20.7056577985689,18,12,21500,20000,13.0960597991943,6651.962890625,1983.96496582031,3.35286308237535,1371.31091308594
27,-156.123122471808,20.7131677139381,23.5614547729492,15.4759092330933,21500,20000,11.5814895629883,4923.6767578125,1965.86206054688,2.50458913502955,1663.263671875
28,-156.1110556532,20.6932679431706,18,12,545000,460000,12.1698799133301,4913.0791015625,2637.9580078125,1.86245538670899,1591.66552734375
29,-156.09242991326,20.683484863738,24.3510417938232,15.6291666030884,545000,460000,14.9670400619507,5544.7509765625,2448.34008789062,2.26469803112181,1151.20422363281
30,-156.092158019284,20.6811422302236,24.3510417938232,15.6291666030884,545000,460000,15.60964012146,5293.9228515625,2441.69091796875,2.16813799510977,1063.13354492188
31,-156.106695471761,20.7137317487841,18,12,21500,20000,13.5262699127197,6899.72021484375,1708.02197265625,4.03959687012315,1336.15966796875
32,-156.099386417312,20.7141322374686,18,12,21500,20000,14.3066501617432,7807.22119140625,1619.0810546875,4.82200762512975,1190.22448730469
33,-156.099415260639,20.7131216759929,18,12,21500,20000,14.3066501617432,7807.22119140625,1619.0810546875,4.82200762512975,1190.22448730469
34,-156.081391960053,20.6888408184836,21.90207862854,14.2297592163086,21500,20000,16.8688907623291,6074.6767578125,2071.75610351562,2.93213894603916,831.798095703125
35,-156.084016110217,20.690067833358,21.90207862854,14.2297592163086,21500,20000,16.5652408599854,6440.64306640625,1927.72399902344,3.34106078965091,874.281066894531
36,-156.11202893071,20.6945571223736,18,12,545000,460000,11.8881597518921,5055.421875,2579.32592773438,1.9599779231625,1628.43896484375
37,-156.082058748661,20.6890868246579,21.90207862854,14.2297592163086,21500,20000,16.8688907623291,6074.6767578125,2071.75610351562,2.93213894603916,831.798095703125
38,-156.09255117472,20.6851749961907,21.90207862854,14.2297592163086,545000,460000,14.4929599761963,5819.115234375,2567.07397460938,2.26682802752518,1213.4609375
39,-156.100350007875,20.7169378931642,18,12,21500,20000,14.1978101730347,8244.34375,1639.26599121094,5.02928981275933,1215.2255859375
40,-156.100467405907,20.7158114701556,18,12,21500,20000,14.2527198791504,8024.34912109375,1644.08605957031,4.88073545443901,1208.40942382812
41,-156.110406403513,20.6920925261221,18,12,545000,460000,12.1698799133301,4913.0791015625,2637.9580078125,1.86245538670899,1591.66552734375
42,-156.09867188485,20.7113488341472,18,12,21500,20000,14.6316404342651,7840.98486328125,1638.65405273438,4.78501539125798,1136.37634277344
43,-156.100745059114,20.7183618258824,18,12,21500,20000,14.1978101730347,8244.34375,1639.26599121094,5.02928981275933,1215.2255859375
44,-156.080541561721,20.6816498409796,25,16,21500,20000,17.6366596221924,4854.38818359375,2333.9609375,2.07989264327341,731.139831542969
45,-156.090071158121,20.7055435416876,18,12,21500,20000,15.4515895843506,7960.83203125,1665.57202148438,4.77963842365413,998.085388183594
46,-156.109147474883,20.7063706079119,18,12,21500,20000,12.6794996261597,6095.94189453125,1813.248046875,3.36189078214487,1458.96984863281
47,-156.103513612238,20.7110241940671,18,12,21500,20000,13.7818899154663,7023.07177734375,1696.23706054688,4.14038340553618,1286.72570800781
48,-156.094607065711,20.7292804288692,18,12,21500,20000,11.2525796890259,9814.748046875,2178.2548828125,4.50578494019143,1703.31591796875
49,-156.099811403135,20.6988653456357,18,12,21500,20000,14.2032403945923,6618.0732421875,1710.76403808594,3.86848980622251,1227.46459960938
50,-157.743028,21.316545,59,38,2400000,3e+06,20.3708992004395,1924.2919921875,3207.40600585938,0.599952730858567,454.431640625
51,-155.411498170078,19.4895190952694,9,6,2250,2250,9.34930896759033,1221.22399902344,1735.27795410156,0.703762758085476,2268.30200195312
52,-155.545551877565,19.3107616433695,9,6,1125,1125,10.4791603088379,1914.44201660156,1444.86694335938,1.32499537441863,2040.92834472656
53,-155.554061586832,19.3423661346721,9,6,2250,2250,9.02360725402832,1513.80700683594,1774.95703125,0.852869663988345,2409.46923828125
54,-155.7421494549,19.4060048852486,12,8,2250,2250,9.73029518127441,702.562377929688,2296.25805664062,0.305959679008169,2213.98388671875
55,-155.406926008077,19.484929014037,9,6,2250,2250,9.58113193511963,1333.67700195312,1721.40698242188,0.774759842136084,2196.49926757812
56,-155.391786410486,19.4902051380758,9,6,2250,2250,10.1354303359985,1566.40295410156,1669.5,0.93824675298087,2079.0185546875
57,-155.550890013405,19.3317277213529,9,6,1125,1125,9.43218421936035,1665.50598144531,1627.79699707031,1.02316565544897,2269.41430664062
58,-155.555882314787,19.297965687704,11.4256191253662,7.61707973480225,2250,2250,10.5797395706177,2014.03894042969,2171.95190429688,0.927294447195271,2017.35095214844
59,-155.574358357426,19.2959270071373,9,6,2250,2250,9.81802463531494,1907.42199707031,1623.92504882812,1.17457514338286,2142.82153320312
60,-155.560506846501,19.3023889088873,9,6,2250,2250,10.203709602356,1920.46594238281,1630.57299804688,1.17778593456605,2087.9541015625
61,-155.600690246458,19.2668560399663,13.3001146316528,8.86674308776855,1125,1125,10.6715097427368,2012.45397949219,1537.44299316406,1.30896169057335,2013.25134277344
62,-155.527164124727,19.3292047195785,9,6,1125,1125,10.5757999420166,1916.00598144531,1962.40405273438,0.97635651474302,2025.93872070312
63,-155.554579520583,19.3493573442372,9,6,2250,2250,8.79903507232666,1409.72705078125,1812.7490234375,0.777673595491999,2489.65747070312
64,-155.403735482884,19.5132564145204,9,6,8000,7500,9.04540252685547,1227.39904785156,1772.94201660156,0.692295087125457,2366.10498046875
65,-155.740004375435,19.3944076717657,12.879732131958,8.439866065979,2250,2250,9.5621976852417,723.495727539062,1657.69799804688,0.436446040467863,2261.53149414062
66,-155.552124478822,19.3266895790475,9,6,1125,1125,9.55464267730713,1714.2939453125,1617.16198730469,1.06006322110607,2226.01416015625
67,-155.583347900272,19.2754549822518,12.0119791030884,8.00798606872559,1125,1125,10.6994104385376,2076.40600585938,2143.22094726562,0.968824986760467,2000.31457519531
68,-155.565224744248,19.3103415040503,9,6,2250,2250,9.66286468505859,1780.53503417969,1800.9580078125,0.988659939019001,2194.05737304688
69,-155.560040835352,19.3084999252017,9,6,2250,2250,9.85020446777344,1837.97900390625,1674.38000488281,1.09770721015919,2142.78588867188
70,-155.554350831744,19.3383345667375,9,6,2250,2250,9.18495845794678,1568.04296875,1748.11804199219,0.896989179839955,2356.728515625
71,-155.591915228488,19.2554672899543,15,10,20500,20000,11.5800800323486,2178.68994140625,2179.19091796875,0.999770108915943,1869.88171386719
72,-155.683889194518,19.1432738389637,15,10,2250,2250,15.0296497344971,1517.97204589844,2240.84594726562,0.67741026452565,1318.22497558594
73,-155.680148282049,19.1222440072903,15,10,2250,2250,16.0403003692627,1521.8759765625,1814.41394042969,0.838769997656704,1156.9619140625
74,-155.679154107447,19.1041809102729,15,10,2250,2250,17.0225791931152,1499.68994140625,2148.18408203125,0.698119846409156,988.593933105469
75,-155.68128792746,19.1239881922151,15,10,2250,2250,15.9011497497559,1501.84301757812,2367.208984375,0.63443617673437,1177.97631835938
76,-155.679507713742,19.1078508767305,15,10,2250,2250,16.7392807006836,1504.63195800781,2169.94091796875,0.693397661451666,1038.48364257812
77,-155.682259169056,19.1329495805133,15,10,2250,2250,15.5277900695801,1519.97497558594,2201.5380859375,0.690415026337677,1243.67468261719
78,-155.579799994012,19.2656802620036,15,10,1125,1125,11.4769496917725,2188.8310546875,2194.66796875,0.997340411330729,1891.36938476562
79,-155.604026943525,19.2451272863195,15,10,2250,2250,11.604229927063,2178.19799804688,2297.49291992188,0.948076043742909,1877.64611816406
80,-155.664037144528,19.1908970631664,15,10,475,475,12.9192199707031,2111.92700195312,2334.61889648438,0.90461317054077,1661.31396484375
81,-155.608034323164,19.2400133446564,15,10,2250,2250,11.8248796463013,2226.5009765625,2301.95092773438,0.967223475416944,1842.67395019531
82,-155.600402175363,19.2516082987534,15,10,2250,2250,11.4495000839233,2159.71997070312,2248.00805664062,0.960726081173643,1895.82055664062
83,-155.608965711679,19.2448040587541,15,10,2250,2250,11.5473003387451,2176.84692382812,2267.46801757812,0.960034235081828,1887.67492675781
84,-155.661838998027,19.1925001795034,15,10,475,475,12.8565902709961,2164.8310546875,2378.88110351562,0.910020703215561,1670.68249511719
85,-155.678143831242,19.1057397075502,15,10,2250,2250,16.9057693481445,1530.49194335938,2164.27490234375,0.70716152633936,1012.85852050781
86,-155.671083862622,19.0967312383371,15,10,2250,2250,17.4958305358887,1600.90600585938,1993.83898925781,0.802926422085515,905.770812988281
87,-155.683902712144,19.1200130798578,15,10,2250,2250,16.1917705535889,1471.67700195312,1854.02795410156,0.793772822409401,1143.3759765625
88,-155.686461339889,19.1425228960872,15,10,2250,2250,14.9720697402954,1495.33898925781,2234.67700195312,0.66915218080773,1325.97290039062
89,-155.686238044959,19.1398804591377,15,10,2250,2250,15.1050300598145,1490.59802246094,2260.45092773438,0.659425074958361,1307.04760742188
90,-155.68572325221,19.1344882206077,15,10,2250,2250,15.4111700057983,1475.21801757812,2385.26489257812,0.618471358115546,1264.78356933594
91,-155.675401426198,19.0970568203496,15,10,2250,2250,17.4451103210449,1545.54602050781,2089.72705078125,0.739592292653725,915.323486328125
92,-155.683844219774,19.1169799437513,15,10,2250,2250,16.2960395812988,1467.458984375,1950.92700195312,0.752185490746649,1124.79064941406
93,-155.605898351223,19.2432223742085,15,10,2250,2250,11.7152500152588,2197.5400390625,2150.26000976562,1.02198805218074,1856.9736328125
94,-155.677082015232,19.1217920382226,15,10,2250,2250,16.1341991424561,1545.97900390625,2203.43188476562,0.701623233554457,1152.46459960938
95,-155.578201057247,19.2692336450018,12.0119791030884,8.00798606872559,1125,1125,11.4006700515747,2194.92797851562,2142.09106445312,1.02466604475379,1897.53125
96,-155.563582334876,19.2812419500488,10.0559949874878,6.7039966583252,20500,20000,11.0246801376343,2185.60888671875,2186.98999023438,0.999368491158262,1957.06665039062
97,-155.660210412886,19.1934719514179,15,10,475,475,12.7678604125977,2210.18798828125,2398.88403320312,0.92134007217101,1684.61328125
98,-155.684212244719,19.1509082514948,15,10,2250,2250,14.5310297012329,1538.04699707031,2293.77905273438,0.670529707400036,1393.55004882812
99,-155.680511500287,19.1259138195881,15,10,2250,2250,15.869930267334,1505.86901855469,2246.75,0.670243248494353,1189.50024414062
100,-155.68010685432,19.113196797704,15,10,2250,2250,16.5529003143311,1509.84301757812,2155.044921875,0.700608605534071,1082.31958007812
101,-155.223899691828,19.3756536653444,26,17,300,475,16.5951499938965,2550.79907226562,2381.93188476562,1.07089505312055,1024.615234375
102,-155.227346239639,19.3820512746222,26,17,300,475,16.3931903839111,2556.80200195312,2387.044921875,1.07111599724097,1052.99743652344
103,-155.167902044014,19.3592587798729,34,22,575,475,17.5769290924072,3075.06103515625,2631.31298828125,1.16864130145341,864.764892578125
104,-155.117763161574,19.3544114828752,51.4772644042969,33.3181762695312,575,475,18.6396903991699,2888.333984375,2061.74291992188,1.40091859002695,695.884216308594
105,-155.139633361671,19.3698450204031,36.689094543457,23.7064685821533,575,475,17.9553909301758,3481.47412109375,1602.46997070312,2.17256746444126,799.816650390625
106,-155.154253912668,19.3533511025826,34,22,575,475,17.9246406555176,2968.51000976562,2439.48510742188,1.2168592465411,819.118591308594
107,-155.154523838139,19.3586860079112,34,22,575,475,17.6855392456055,3139.8369140625,2524.625,1.24368447356043,849.084228515625
108,-155.143011995836,19.3523727892095,34,22,575,475,18.2030391693115,2888.15405273438,2476.22290039062,1.16635463321124,779.468505859375
109,-155.139969445707,19.3365205923323,34,22,575,475,18.702600479126,2522.52099609375,1714.84094238281,1.47099415097277,706.902160644531
110,-155.218127837685,19.3781356890683,26,17,300,475,16.5727500915527,2734.35595703125,2451.61889648438,1.11532667697754,1019.75146484375
111,-155.123203612092,19.3732891764644,38.4828224182129,25.0517635345459,300,475,18.225170135498,3550.32202148438,1734.11401367188,2.04734059784616,755.172424316406
112,-155.233072758158,19.3978772110509,23.7055950164795,15.4703960418701,1033.5,475,15.9265003204346,2541.61694335938,2453.78100585938,1.03579616000379,1121.87145996094
113,-155.162682967342,19.3531789157941,34,22,575,475,17.8644790649414,2946.22705078125,2501.32592773438,1.17786611417323,829.738830566406
114,-155.116714207279,19.3505577736643,49.2600402832031,31.8400268554688,575,475,18.7171897888184,2761.50805664062,2189.64501953125,1.26116700744114,693.372863769531
115,-155.139304403031,19.3446304654864,36.0661392211914,23.2396831512451,575,475,18.4074192047119,2713.30810546875,2498.919921875,1.0857923384087,753.208923339844
116,-155.120244448144,19.3446455891584,49.2600402832031,31.8400268554688,575,475,18.7733192443848,2657.13793945312,2397.51904296875,1.10828647941119,692.666870117188
117,-155.229083220181,19.3852002007579,26.2042064666748,17.1021022796631,300,475,16.2012596130371,2546.13500976562,2399.22802734375,1.06123093792986,1078.18713378906
118,-155.119839642715,19.3604481087408,45.5879859924316,29.4924926757812,575,475,18.4990100860596,3099.15698242188,2054.833984375,1.50822743150441,711.653503417969
119,-155.157945513526,19.3634235606367,34,22,575,475,17.5825805664062,3324.74096679688,2460.36303710938,1.35132129553655,866.032958984375
120,-155.12548134628,19.3735245182658,38.4828224182129,25.0517635345459,300,475,18.1776790618896,3554.30590820312,1578.39501953125,2.251848152219,761.573181152344
121,-155.13097607589,19.3510688630787,45.4218711853027,29.2812461853027,575,475,18.4671096801758,2862.23608398438,2468.6240234375,1.15944593296098,739.626098632812
122,-155.255115670633,19.499022618665,21,14,8000,7500,14.7953395843506,3063.15600585938,1876.23205566406,1.63261042076974,1255.78173828125
123,-155.230487276563,19.4685293289264,37,24,8000,7500,15.5976896286011,3659.92504882812,1964.50598144531,1.86302565805143,1114.51965332031
124,-155.214078862257,19.4775638486691,32.0762634277344,20.922664642334,8000,7500,15.9776096343994,4718.32080078125,1798.20703125,2.62390298713345,1043.20751953125
125,-155.236486925788,19.5177690551356,21,14,1125,1125,15.3120603561401,4293.6650390625,1728.75305175781,2.48367748921493,1155.34106445312
126,-155.263877585745,19.4976306917398,21,14,8000,7500,14.522970199585,2827.78295898438,1948.61999511719,1.45117209413337,1304.92175292969
127,-155.263030962624,19.4935950898471,21,14,8000,7500,14.5506801605225,2806.34790039062,1978.02197265625,1.4187647757128,1304.51989746094
128,-155.24763251289,19.5019878384174,21,14,8000,7500,14.9592599868774,3343.57299804688,1915.26098632812,1.74575320121623,1218.30627441406
129,-155.26652888783,19.4965227294449,21,14,8000,7500,14.471489906311,2724.998046875,1977.00695800781,1.37834519794555,1323.79272460938
130,-155.251560812603,19.4940362175167,21,14,8000,7500,14.9709901809692,3097.6259765625,1875.15100097656,1.651934150876,1225.77600097656
131,-155.249886218083,19.4748555348422,37,24,8000,7500,15.1381998062134,3037.73901367188,2085.85009765625,1.4563553809956,1201.82763671875
132,-155.250529841676,19.4780176852142,34.8704376220703,22.6690235137939,8000,7500,15.1885900497437,3049.9130859375,2049.4599609375,1.48815451097779,1205.83813476562
133,-155.222920882009,19.4848752208602,21,14,8000,7500,15.5568399429321,4320.296875,1964.34497070312,2.19935751583062,1104.58544921875
134,-155.267776437572,19.4965161290474,21,14,8000,7500,14.471489906311,2724.998046875,1977.00695800781,1.37834519794555,1323.79272460938
135,-155.232012290153,19.5123872063941,21,14,1125,1125,15.4209699630737,4444.1669921875,1735.07495117188,2.56136888448876,1129.99548339844
136,-155.23307533905,19.4767164250015,36.7490196228027,23.8431358337402,8000,7500,15.4770603179932,3544.07104492188,1907.82800292969,1.85764704128441,1133.22839355469
137,-155.248491889075,19.4711156344053,37,24,8000,7500,15.3158502578735,3069.85595703125,2062.23706054688,1.48860478543489,1179.14916992188
138,-155.255682705051,19.5062589824451,21,14,20500,20000,14.6755504608154,3066.25,1931.91198730469,1.58715822467559,1268.35729980469
139,-155.239026439267,19.5147300358387,21,14,20500,20000,15.2398500442505,4020.55200195312,1744.24304199219,2.30504115834743,1168.03503417969
140,-155.247760319616,19.5112347589604,21,14,1125,1125,14.8860197067261,3467.22705078125,1803.02294921875,1.92300772005348,1222.36743164062
141,-158.096661111111,21.4177555555556,53,34,3010000,3e+06,18.8790798187256,1163.78601074219,2285.05688476562,0.509302861780421,760.4609375
142,-156.277379,20.827244,44.8498268127441,29.1098976135254,545000,460000,17.7121295928955,3018.02807617188,2494.89697265625,1.20968044342074,892.455078125
143,-158.19395,21.536533,28,18,3010000,3e+06,19.2838306427002,1384.77099609375,3251.10400390625,0.425938694803343,636.5341796875
144,-156.907542101066,21.1463179889582,28.9984130859375,18.6656093597412,1400000,1500000,16.4564895629883,2557.34790039062,2190.57690429688,1.16743123483787,1039.67065429688
145,-156.907504360639,21.1407815140105,30.274227142334,19.5161514282227,1400000,1500000,15.9869298934937,2671.57690429688,2127.05590820312,1.25599750057992,1087.34533691406
146,-156.905834858542,21.1486088054269,28.9984130859375,18.6656093597412,1400000,1500000,16.4123992919922,2499.09301757812,2008.65197753906,1.24416426813765,1004.33435058594
147,-156.908721743235,21.123998855002,29.4374866485596,18.958324432373,1400000,1500000,15.7680997848511,2958.74291992188,2323.35400390625,1.27347916630326,1177.93896484375
148,-156.903254853603,21.145876589566,28.9984130859375,18.6656093597412,1400000,1500000,16.1174392700195,2559.10693359375,2160.82397460938,1.18431994630954,1076.98779296875
149,-156.910251673945,21.1405084013762,30.274227142334,19.5161514282227,1400000,1500000,15.9549999237061,2679.712890625,2171.97900390625,1.2337655593381,1047.49182128906
150,-156.90073319951,21.1431089401108,28,18,1400000,1500000,15.6021099090576,2571.23095703125,2308.2529296875,1.1139294675906,1127.55639648438
151,-156.915264716171,21.1557965495072,30.302885055542,19.5352573394775,1400000,1500000,17.1576099395752,2407.93603515625,2458.24291992188,0.979535429815364,936.999389648438
152,-156.909560009539,21.1308005398486,33.3269271850586,21.5512866973877,1400000,1500000,15.8805198669434,2810.30590820312,1958.9990234375,1.43456217924592,1081.42150878906
153,-156.916488637046,21.1584577217569,27.2278671264648,17.4852447509766,1400000,1500000,17.2088298797607,2359.54907226562,2565.71899414062,0.919644387266948,876.019775390625
154,-156.905669774241,21.1357014603087,30.274227142334,19.5161514282227,1400000,1500000,15.5031204223633,2734.93798828125,2163.40600585938,1.26418156410491,1138.86804199219
155,-156.907772063552,21.1230840232132,29.4374866485596,18.958324432373,1400000,1500000,15.3168201446533,2989.37109375,2379.2119140625,1.25645432257678,1200.08654785156
156,-156.904154973543,21.1386900366261,30.274227142334,19.5161514282227,1400000,1500000,15.4432201385498,2672.05810546875,2141.90600585938,1.2475141757664,1142.4404296875
157,-156.908203660716,21.1314249917013,33.3269271850586,21.5512866973877,1400000,1500000,15.5791301727295,2827.96606445312,2216.42993164062,1.27591042878573,1148.19653320312
158,-156.908349860167,21.14500944762,28.9984130859375,18.6656093597412,1400000,1500000,16.054500579834,2596.75610351562,2256.84301757812,1.150614412828,1071.87219238281
159,-156.907023845597,21.1372986336997,30.274227142334,19.5161514282227,1400000,1500000,15.7823295593262,2707.748046875,2160.93188476562,1.25304645924491,1095.52990722656
160,-156.904348259898,21.1345291380334,30.274227142334,19.5161514282227,1400000,1500000,15.4631004333496,2756.625,2115.27197265625,1.30320121272083,1176.34167480469
161,-156.907216843378,21.1427467192195,28.9984130859375,18.6656093597412,1400000,1500000,16.011510848999,2629.85498046875,2155.583984375,1.22001972529558,1071.57092285156
162,-156.907810643895,21.1436481307824,28.9984130859375,18.6656093597412,1400000,1500000,16.011510848999,2629.85498046875,2155.583984375,1.22001972529558,1071.57092285156
